scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_0142,The square room has blue walls with a carpeted floor. On the north wall is a painting. The door is located on the south wall.,square,blue,carpeted,painting,north,south,blue-carpeted-painting-north,square-south,train,seen_combination,3,125
scene_0143,You are in a circular room with red walls and a tiled floor. There is a painting on the west wall and a door on the north wall.,circular,red,tiled,painting,west,north,red-tiled-painting-west,circular-north,train,seen_combination,1,127
scene_0144,You are in a circular room with green walls and a carpeted floor. There is a table on the east wall and a door on the west wall.,circular,green,carpeted,table,east,west,green-carpeted-table-east,circular-west,train,seen_combination,1,128
scene_0145,You are in a circular room with yellow walls and a wooden floor. There is a table on the north wall and a door on the east wall.,circular,yellow,wooden,table,north,east,yellow-wooden-table-north,circular-east,train,seen_combination,1,128
scene_0146,"You find yourself in a circular space. red walls surround you, and the floor beneath is tiled. A chair sits on the east wall, while the exit door is on the south wall.",circular,red,tiled,chair,east,south,red-tiled-chair-east,circular-south,train,seen_combination,4,167
scene_0147,"This is a square chamber. The walls are blue and the floor is wooden. A painting is positioned on the south side, and you can see a door on the east side.",square,blue,wooden,painting,south,east,blue-wooden-painting-south,square-east,train,seen_combination,2,154
scene_0148,The circular room has red walls with a wooden floor. On the west wall is a chair. The door is located on the south wall.,circular,red,wooden,chair,west,south,red-wooden-chair-west,circular-south,train,seen_combination,3,120
scene_0149,"You find yourself in a rectangular space. green walls surround you, and the floor beneath is tiled. A chair sits on the west wall, while the exit door is on the north wall.",rectangular,green,tiled,chair,west,north,green-tiled-chair-west,rectangular-north,train,seen_combination,4,172
scene_0150,The square room has blue walls with a tiled floor. On the west wall is a chair. The door is located on the south wall.,square,blue,tiled,chair,west,south,blue-tiled-chair-west,square-south,train,seen_combination,3,118
scene_0151,"You find yourself in a circular space. green walls surround you, and the floor beneath is carpeted. A table sits on the west wall, while the exit door is on the north wall.",circular,green,carpeted,table,west,north,green-carpeted-table-west,circular-north,train,seen_combination,4,172
scene_0152,"This is a rectangular chamber. The walls are green and the floor is tiled. A painting is positioned on the west side, and you can see a door on the south side.",rectangular,green,tiled,painting,west,south,green-tiled-painting-west,rectangular-south,train,seen_combination,2,159
scene_0153,"You find yourself in a square space. blue walls surround you, and the floor beneath is wooden. A table sits on the east wall, while the exit door is on the north wall.",square,blue,wooden,table,east,north,blue-wooden-table-east,square-north,train,seen_combination,4,167
scene_0154,"This is a circular chamber. The walls are blue and the floor is carpeted. A painting is positioned on the north side, and you can see a door on the west side.",circular,blue,carpeted,painting,north,west,blue-carpeted-painting-north,circular-west,train,seen_combination,2,158
scene_0155,The circular room has yellow walls with a carpeted floor. On the north wall is a table. The door is located on the east wall.,circular,yellow,carpeted,table,north,east,yellow-carpeted-table-north,circular-east,train,seen_combination,3,125
scene_0156,"You find yourself in a square space. green walls surround you, and the floor beneath is carpeted. A painting sits on the north wall, while the exit door is on the east wall.",square,green,carpeted,painting,north,east,green-carpeted-painting-north,square-east,train,seen_combination,4,173
scene_0157,You are in a square room with green walls and a carpeted floor. There is a painting on the north wall and a door on the west wall.,square,green,carpeted,painting,north,west,green-carpeted-painting-north,square-west,train,seen_combination,1,130
scene_0158,You are in a circular room with green walls and a carpeted floor. There is a chair on the south wall and a door on the west wall.,circular,green,carpeted,chair,south,west,green-carpeted-chair-south,circular-west,train,seen_combination,1,129
scene_0159,The circular room has yellow walls with a wooden floor. On the west wall is a lamp. The door is located on the north wall.,circular,yellow,wooden,lamp,west,north,yellow-wooden-lamp-west,circular-north,train,seen_combination,3,122
scene_0160,The rectangular room has green walls with a wooden floor. On the north wall is a chair. The door is located on the east wall.,rectangular,green,wooden,chair,north,east,green-wooden-chair-north,rectangular-east,train,seen_combination,3,125
scene_0161,"You find yourself in a square space. green walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the west wall.",square,green,tiled,table,south,west,green-tiled-table-south,square-west,train,seen_combination,4,167
scene_0162,"You find yourself in a circular space. red walls surround you, and the floor beneath is wooden. A table sits on the north wall, while the exit door is on the west wall.",circular,red,wooden,table,north,west,red-wooden-table-north,circular-west,train,seen_combination,4,168
scene_0163,The circular room has green walls with a tiled floor. On the south wall is a table. The door is located on the east wall.,circular,green,tiled,table,south,east,green-tiled-table-south,circular-east,train,seen_combination,3,121
scene_0164,"This is a square chamber. The walls are blue and the floor is tiled. A lamp is positioned on the west side, and you can see a door on the south side.",square,blue,tiled,lamp,west,south,blue-tiled-lamp-west,square-south,train,seen_combination,2,149
scene_0165,"You find yourself in a circular space. blue walls surround you, and the floor beneath is tiled. A chair sits on the east wall, while the exit door is on the west wall.",circular,blue,tiled,chair,east,west,blue-tiled-chair-east,circular-west,train,seen_combination,4,167
scene_0166,"You find yourself in a square space. yellow walls surround you, and the floor beneath is tiled. A chair sits on the south wall, while the exit door is on the east wall.",square,yellow,tiled,chair,south,east,yellow-tiled-chair-south,square-east,train,seen_combination,4,168
scene_0167,The circular room has blue walls with a wooden floor. On the east wall is a painting. The door is located on the west wall.,circular,blue,wooden,painting,east,west,blue-wooden-painting-east,circular-west,train,seen_combination,3,123
scene_0168,You are in a square room with yellow walls and a wooden floor. There is a painting on the east wall and a door on the north wall.,square,yellow,wooden,painting,east,north,yellow-wooden-painting-east,square-north,train,seen_combination,1,129
scene_0169,"This is a square chamber. The walls are blue and the floor is tiled. A table is positioned on the east side, and you can see a door on the north side.",square,blue,tiled,table,east,north,blue-tiled-table-east,square-north,train,seen_combination,2,150
